Avg. Session Length,Time on App,Time on Website,Length of Membership
32.49144660312287,12.530357373542882,37.87521910003027,2.476139050596411
33.616018552595435,13.516284296962846,36.77312349371806,4.125584363255396
33.47160052695171,11.662263431208276,36.05024078202619,3.9972553776226674
33.71065305912268,13.664747875183542,37.72438615760942,1.3626740800013843
32.19772379742183,11.83023109487895,36.63385670229112,4.193324635532072
32.46121244511541,13.291143045352882,38.633625651583536,3.871003400176416
33.790387206952126,11.942340869536071,38.06341358683894,4.08180269478151
34.18382052058911,13.349912944366531,37.827394227862136,4.252006105620936
32.288666909138946,12.020112091208748,39.074400211336965,3.911708668370663
33.82635200907213,12.084091730811034,35.89035795567322,3.021671821710012
32.49839307472945,13.410759184940549,35.9904889547585,3.184618661620886
31.88540629991176,11.281931074103642,37.385317552778375,2.877224878259828
32.425697279750864,11.448901535513796,37.58019042917731,2.5869679851624765
33.43782956230187,12.595420346380532,36.26203180012439,2.9696402266327597
31.3895854806644,10.994223919350974,38.07445241970454,3.4288599039280125
33.46869994900622,13.085505760060858,35.84582711383271,2.926940235492512
32.291756100263015,12.190474287309026,36.15246208860067,3.781823039343296
32.0637746203137,10.719149740628396,37.71250863884946,3.004742535925674
33.15569970295208,12.931550271647987,38.16643555663392,3.854473855602962
33.35687434475742,13.45212895943564,38.5030088492416,3.318822278930894
31.85307480174657,12.149375491578276,37.32533422381935,3.361814624383144
32.01230076824544,12.178331333996288,37.71598617762173,3.722561172893833
32.388451625505326,11.010482132400076,38.415041581538325,3.5435470501829984
32.65318145878372,11.60253219348616,37.3096887708795,2.789461516374708
32.93133644189654,12.732211588456623,35.60082054911087,5.4859767341605234
33.235606500693855,11.223368888365105,37.69230086128235,2.59418972057778
33.92579489547876,12.01102187657459,36.701052315547926,2.753424168758119
33.05926409135838,11.725910097840954,35.9990993016087,5.004820577490747
32.401731827354666,12.089309572437347,38.3099078951232,3.873337568743252
33.88994100692418,13.068638584182434,37.54052035512257,3.79872531905254
34.56938121869345,12.85499036656409,35.00748225744693,3.292797662575647
33.70160519868888,11.56402236806554,37.67321036564864,4.716104987209577
33.26833021768797,11.113329897404322,37.38794554263559,4.018726609737513
31.358477192437007,12.809883473378118,36.5496679900966,3.637701279515837
33.01479221522831,11.76117232548311,37.57016384471318,3.834169666632599
31.57613197132227,12.57989417361806,37.09326487011031,4.531986606666632
32.657268594778124,11.957923064554109,36.63465232853774,4.106055151602658
34.709323296131586,10.651793783474174,37.14600652898046,3.2182653850978555
34.5366591798774,12.75207661096469,36.71413783923341,3.283663455404016
32.771715009701,11.540832436151057,37.526421027792445,2.924020724598205
33.700400456822415,11.924394923280015,37.245032469967526,3.90525030898213
32.43977025334846,12.4241304114395,38.94882502753235,4.920318406118319
34.31216699740784,11.810586764578169,37.41413357473937,2.473596120847858
32.45517628513712,12.759168978762087,36.599112354294384,4.131276648377655
33.540976791782235,11.85189083494272,37.42454792226391,1.7677307075942403
33.358398281424215,12.70368792886871,36.10091445210865,2.72410820200549
32.686129256115166,12.215252424902488,36.59436168489157,3.897115859957253
34.558294609144475,11.28144500356714,36.4944064828881,2.491671541288354
33.5477479443078,10.735362917985055,37.45837473122323,3.8634254422050343
31.954903856634843,10.963131776054832,37.327282689879496,3.5786339003939878
31.066218161637597,11.735094549013704,36.59937399114725,3.9588922643660966
31.851253128608366,12.418961981005012,35.97765170714366,3.251741770306888
32.609282635640405,10.537307537840883,35.73055240228659,3.914384667246393
32.11511906601424,11.919242397939174,39.29404346247573,1.4435150746515455
33.924624809512075,11.911415556879854,38.27470219571763,2.910037916541069
33.477190403003306,12.48806700205303,36.51838358912681,3.3455709758422434
32.116400120928155,12.380694979552985,37.23200330765404,3.0895277822700096
32.25590120444978,10.480506832694497,37.33866962178549,4.514122441132637
32.69239221858063,12.296517680733736,36.95155521050133,1.8258846690261428
32.38473265900513,10.86160419912899,36.584437621758106,3.993656512525085
34.3387293850918,10.716355140061571,38.3072040068692,2.652158304851241
32.88710464561531,12.387184173554845,37.431159098326106,6.401228837806773
32.51021799444433,10.984835888186163,37.396497475332055,5.391275125020632
31.945395748344524,12.965761479512215,36.96638889642577,6.076653638440144
36.13966248879052,12.050267234380506,36.95964319393419,3.8648607392342784
32.44952156114242,13.45772494051235,37.23880567308968,2.941410754428091
32.29464154956504,12.44304789043987,37.32784803784372,5.084861308602489
34.60331111938746,12.207298491050794,33.91384724758464,6.922689335035807
33.5985203185533,11.586319529181234,39.09462702670515,3.6043985602569495
34.56868084571511,11.378087087773377,38.304471191707776,3.7849321101304056
32.83810016055479,12.364341604455198,38.03910938707497,3.3091823280429797
33.50370517913956,12.399436075147092,35.01280603355904,0.9686221157417688
33.30188161463884,12.54248105078634,38.31136489758187,3.768561962709896
30.879484344127498,13.280432242922112,36.93615937845674,3.585160635161344
33.15425475700075,11.795886676889108,37.65861690944284,4.520353377496559
32.04780097886789,12.718039174525655,37.66110668399285,3.6758488000184415
33.63080076787103,12.039647840787236,38.9240870506292,2.873007508505152
34.04663802802127,12.474455453922836,35.037856159447585,4.055775961742958
33.644177000440536,13.160020040286032,36.4077474507818,3.015175298743708
32.65462160732388,11.052323653306688,37.63300941664362,4.717102512825834
33.42874704259606,10.636761083696548,37.57883524203316,2.926396448726688
31.86483254809873,13.44340598514625,36.87831536782346,2.361086946869883
34.48238804881123,13.28303286832567,35.90729842685246,4.968742673728142
32.529768731474434,11.747731701242175,36.93988205032054,0.8015157200042076
33.432231396262715,10.859608533152713,38.83567008085342,3.669225611315444
33.30857161628053,11.691686125826353,37.480911976267066,1.7157771665531147
32.33263706834172,11.548761439776756,38.57651554990162,4.773503047345896
34.71345123397026,11.72400223179126,36.81385766052378,4.087837272921703
32.635877998189926,12.178573080885846,35.6742560274292,4.131755039569861
33.07570303157222,12.319845062066673,37.81915511227683,3.4427992020016864
32.23014911593311,11.084360836740512,37.9596843202141,4.724027439824315
34.142863372870714,13.1777745337738,38.856041708111945,3.2309738432875563
32.4971984614607,12.832802836968115,37.67924462448078,2.972271382079821
33.12239998431699,11.509047996817198,37.25305774145061,3.182329731786818
33.088529366211525,11.85766344472502,36.0869343253416,4.806349618785283
32.53379686092211,12.293365838346627,37.06462119956545,3.6203649883552
32.48426048276214,10.93325227854703,36.54550622682937,3.261324744787093
32.5434591695977,13.332839284456396,37.964390331775896,3.597459968849926
32.28312306113335,10.902556227019767,36.094241952849465,4.789201624179895
32.200798643965314,12.276981712741968,38.23260622710401,3.3164647447029107
34.71331650656199,12.038808239866547,37.63529940965426,4.632460945972205
32.71251232693568,11.724473856834608,37.15315160406014,3.308443000674604
33.69489765096749,11.202669899735568,35.49396408005127,4.015986640445781
31.57020082932026,13.378063328893631,36.33780003116479,4.369366793790984
33.45947684896434,11.38861261864104,37.90913871755985,2.56663984381683
31.820998201672072,10.771074062599588,37.278639793707605,3.5190324339539223
32.73322416398153,11.818571762285,37.1020313268591,1.503854421225295
32.40714829999668,13.808798675105962,37.42676891745393,5.039955263662929
33.506092281309364,11.659832840871443,37.28139282998597,4.47871260846301
30.836432674773427,13.100109538542808,35.90772142967966,3.361612984538193
34.87849495417028,13.067895684999526,36.67822227440393,1.9207154781756468
34.007211972221654,12.49432293326939,36.04545942048616,4.330714461860564
31.525752416968214,11.340035931978807,37.03951365322458,3.811248170807232
31.04722213948752,11.199660962300452,38.68870909942437,3.0887639575315755
34.59577669439264,11.332487778094174,35.45986279714474,4.541695256706066
34.96760988717724,13.919494396088172,37.952013186883086,5.066696864020983
32.29524762622046,11.03135834040919,38.252978273334655,3.1074686827074625
33.324240521849696,11.084584086421872,36.77601657686874,4.74698970293514
32.903454333014224,10.54264542398311,35.53386350026307,3.091826869545788
32.55949313011333,11.79779551488024,37.77736579677647,3.1956257763719886
31.76561882104241,12.442616548294634,38.13171202563648,3.8502796390964265
34.08164619679617,12.104542428062686,36.05964597986499,3.974522480483529
33.304431285296005,12.378490222808672,38.76429717446252,3.843848921495288
34.33075044367848,13.722453676229962,35.773116391246816,2.909008460485079
32.07894757956938,12.725909323593957,36.54466409871873,1.1390935384245742
33.60579899891236,13.68511889962359,34.89198326749108,2.6852848361090778
32.74515048083576,10.012583366223025,38.35495987026449,3.108911449181274
32.12236479579778,11.435533874300315,36.22355746230224,4.852842407156433
32.53082944110282,12.354607081759855,37.12234520816764,2.30755242118396
31.736635686050285,10.748533655415798,35.73870747121452,4.83552866742221
34.11756669418932,11.59187166512224,37.743619699549896,3.6785893989539975
33.63662445812838,11.236506758754029,37.67502073290805,5.254708925941115
34.33486453305801,11.109456333168431,38.585854757332655,3.8928914802112553
34.814983943728855,12.114944955194904,36.28872395038688,4.389455226416517
34.642669758092204,11.866481205181705,37.71777057005867,4.003325039023281
32.83694076702139,10.25654903128796,36.14390845634163,0.7895199078816915
32.29964716350497,12.168596472860555,37.073616172195656,4.403369830866465
31.94801742116136,13.085356892368791,37.60565280041329,2.648596770203317
32.72731919612472,13.013375627349651,36.65127791701514,2.367848224385222
33.94624061993669,10.9839767277944,37.9514894585739,3.0507129732180167
32.35147815076609,13.105158522307253,35.57484166706179,3.641497161540088
34.173752023676585,12.144748536704864,37.25803145871123,3.397363092819078
32.97518182625784,13.90991551102909,37.79223754313027,4.297686524285517
32.00475302036483,11.395209434440888,37.33281445580523,3.803364999065175
34.19705969450868,13.033566182687188,37.07679515601331,2.6334199887174443
33.177204666060376,11.622777173031125,35.96889569049678,3.634093727357596
32.69323953887129,12.600750401563928,37.37011822360151,3.467014066009709
31.625360134830608,13.187910985159364,37.06708996741924,1.4943108951995074
31.260646869879523,13.266760352944496,36.97119509745716,2.267251114447051
31.720769900287312,11.752343171850052,38.57360522634684,5.023934200606659
32.922610758349414,11.56811634209842,36.90937820695247,2.471750669720034
32.68624509039022,12.63857212219212,36.097220934711,4.297737481971207
34.05094675856064,11.388644575171451,39.08156474568163,2.4369588757864635
32.454552537551066,11.82298329832392,36.94612578169275,3.656983926688144
31.28344747605816,12.725677367222987,35.96566746423624,5.000243360514445
32.98002919845364,11.201159766003189,37.68933697894965,2.412830960970926
31.909626827522736,11.34726361146273,36.32365246819823,5.314354141170213
34.40240964824356,14.220979108167343,37.52319665049046,4.0777750980104255
32.95976431107423,11.546275759510358,36.947953692845566,3.2750706813095327
33.780156763295054,11.91763618310149,36.84473381504451,3.634996006306897
32.6729435250038,12.276056984463208,37.19279353222784,3.9824715131070567
32.72852076313786,10.131712461927217,34.84561239331277,3.287701824074408
33.40992258786484,12.026942222615626,36.13389429009422,2.3133498845806395
31.72420252384518,13.172287495263063,36.19975347391624,3.557813698186695
32.711119299295326,12.326291385476884,36.67387835766538,3.350279287544909
33.1366552476793,13.891313421778491,39.22071295098572,2.9070949348220267
34.37939438496412,12.930928541308226,36.36024719793431,3.7927119551515887
35.530904145898624,11.379257182400217,36.63610411908917,4.029453828152192
33.24726795047748,14.069382336483995,38.99332245115573,4.978475793470261
32.096108993845185,10.804890557641668,37.37276214632111,2.6995620549722683
35.039283064909725,14.426491050422625,37.37418350489759,3.9306153266132897
32.55052657442161,13.041244588162265,36.655208083959465,3.456233823526301
32.58249357081853,11.739743796165987,36.85481082475086,2.1820169698233887
33.29698192462649,12.49105873801881,38.238940853091385,2.7095266269292764
33.108336148346,12.892374513653694,36.52738830431376,4.594116864603191
33.902717794463925,11.668866514553862,37.34126616101072,4.25698328967803
34.55528258670921,11.777772039564963,37.97982686004657,3.784273087078304
33.73264839262621,12.138793877121689,36.853882459920776,1.62341960945622
31.60051220030329,12.222967446546058,36.8227532265912,3.4145062403052493
34.318927438542204,13.402331896928285,37.29204470528371,3.6060868889081727
34.00648891839723,12.956276605432244,38.655094538522064,3.275733705185027
33.54047906012372,12.884124621344766,36.22604169397467,5.007271986589903
34.43642583784763,13.325469096138631,36.76860309148005,3.37125811322392
33.55169913754013,12.15858523387948,36.57513377612486,5.453969474611709
31.818616566769062,11.22654566351062,35.669935165958194,3.7558693892629655
32.36312129411639,12.461135435006732,37.74560774187829,4.664258497238649
33.191570884444964,9.846124908736233,36.876313233417314,3.8066709485629935
32.19249882778649,13.32541218598226,36.897294609068695,5.049927474652407
32.60790271932764,13.677245841523792,37.74469969514907,2.871947536151015
32.26200310699493,11.644969546399302,37.02687697079434,3.2367328142505314
32.27184828087499,13.485008988077055,37.55088041321525,3.086337272317325
33.79512493081247,11.620996507575208,38.4194685327455,4.559699083258959
31.654809675692764,13.014459152355208,37.78903634703419,3.0102097779609496
33.07773079450243,11.466984219092826,35.675727630820134,1.80922959177631
31.312349599444342,11.684904192367505,38.71707629773135,3.594295099901167
32.87273861448019,12.09396635537946,36.62077385548951,3.049195743789432
33.708153408093004,14.325654943309248,35.7218273299056,3.6343402240734415
33.908565031728365,12.914846634589116,39.06886445133981,1.4823596439649784
32.312909745943095,9.8244017703894,35.74277912557426,2.921350140816143
34.394326648449855,12.807751833234732,38.55103028983871,1.8100798764120296
32.42330472721988,13.05827792714326,37.26387556144864,3.373104673991114
33.539396346976595,10.534553499461076,37.03479128933126,2.2147975193939367
33.37401692609311,11.143433077943628,35.94639914639545,5.454463277564527
33.79475594486519,10.982805534662877,34.81063145023747,3.201801722174991
33.7709000976483,11.153966054877388,37.24032955207884,4.729484541572504
31.309192640891823,11.947175323941773,36.19083323650043,3.205529764506833
33.612563354981084,11.47056500466582,37.0616887661275,3.802511438790271
33.39826012958678,11.03785041365591,38.61733445368848,4.116340467131812
33.622591840455804,11.167356897497289,35.62658733096311,5.462500764129899
30.4925366965402,11.562936246652605,35.97656497174036,1.4816166268553612
31.90485713101361,12.22772827968665,36.98591347608606,3.771420131891554
33.0264203526517,13.18681287300118,38.06692960186935,2.898299577888636
32.975192902963855,13.394451788942057,37.80697766984659,3.5690465158585187
30.81620064887634,11.85139874307314,36.92504303887863,1.0845853030221226
33.91401511732236,12.266503838947584,36.57503097579012,3.0234744460455456
33.30267220801569,13.459222289832477,36.33952101023726,5.56638489205681
31.912075929200608,11.792971821961505,36.25781911850192,2.3951681299791368
32.40855895733437,10.98574015235435,37.36839124072731,3.5048334855203
32.64461690576892,12.637557159364276,36.5170857636486,5.226687712532107
34.10227850874102,8.508152176032603,35.46240008104617,1.8382107022501144
33.24850620315415,11.656592033851751,36.54860515461888,3.363411393785737
34.72908016563062,11.966898076780602,36.54759627699103,2.957448756503683
30.3931845423455,11.80298577760313,36.315763151803424,2.0838141920346707
33.3841105711181,12.677401437121034,35.622530591605994,3.680847338174777
32.878474365657695,13.032534975943191,37.87095205416159,4.693732057983859
34.501417852783966,12.44761745405695,37.53453024067718,4.008352234634593
33.56647438959015,12.235659245108506,37.27757337619507,2.532044061507893
32.8487928288471,10.973162084317348,36.60950715426321,2.8709869096996963
33.531860130613246,13.665769794267849,36.90022076162611,3.515688256202335
33.41906734548329,13.391120179234008,37.19419104646396,4.06991661858986
32.495418773654315,12.96832561098067,38.296110372778266,1.2004838567566694
33.67402747501462,12.968893130527093,37.33310741829708,3.22945090446699
33.26463207316392,10.732131340303663,36.14579171248221,4.086566338485993
32.76245596030955,10.952353380458652,37.64629178743077,4.019470351595002
33.47947160188164,12.60888879370027,37.22939451627662,4.205903889533483
33.785207205733194,13.039511025284968,36.31272657154038,2.0181946292873114
33.21718784289895,10.999683661085925,38.44276668680506,4.243812816726185
31.128090049616628,13.278956228597716,37.38718052656558,4.626075291951958
33.36951735608769,10.62794922615627,38.04031366664072,3.00295702283384
32.837893053239185,13.185181167368498,35.92159518889928,1.823595182991803
30.574363684171367,11.351049011250833,37.08884657968332,4.078308001651641
32.27459383033916,12.954811454937932,37.1088163801084,3.689916615447592
33.14423399987652,11.73704063527238,37.93518904595916,2.190132185380053
33.4855197629536,11.887345302061831,35.86244707788159,3.2067566975868704
31.976480061461288,10.757130926114415,36.59586794587455,1.9770071278430592
32.13386240984833,11.612650769570312,39.24880390433504,3.349245382527182
32.302553103111435,11.97906148391534,38.26906069147024,3.532861579556475
31.82797905546526,12.461147444665416,37.42899736939191,2.9747368150832405
32.018074010632084,10.079463451952432,38.0706642585136,2.6181653103960847
32.997459002491695,12.589240561061525,37.33224074655334,2.8040136926903942
31.81642833419931,14.2880145907663,36.77386136993079,2.9644978762354017
34.46151473966461,11.917115695587762,37.76668677332467,4.3508878437244665
32.34279623166797,11.40964461636565,35.77778217066089,3.8724320418689104
32.30274837339047,12.815392648610311,37.95780983454751,4.615426306527649
33.06644065628263,11.673229254101274,37.84065507750671,2.727209453758874
33.89464038846548,10.61053651970745,37.97738873797974,3.537123879902206
32.765664587506606,12.506548190327935,35.82346666642284,3.12650948966
33.76981237165136,11.304462307422884,37.83397172859896,5.137816745950984
31.812482559724263,10.886921180951674,34.897827688311345,3.1286388557446334
32.00850451785513,12.095889485093478,36.37750903434099,3.1789524050534483
33.30433661798984,12.692661429739388,37.33359061333867,3.827375915107567
32.189844729273545,11.386775551280651,38.19748324839899,4.808320372869162
34.935605105644306,10.728418539377822,36.88119240747175,4.048510087289211
33.55165060797954,11.936895159842097,35.90025278215821,4.5433324132930855
32.38696867463189,12.717995102314037,35.12882235312117,3.4810621331251683
33.34450868519732,10.969802874106238,35.9745781075859,2.627624971434411
33.6727578867203,13.420545742201174,37.76369040280343,4.794312263402832
34.00207092262163,11.85468192110211,37.49189221040693,2.761861926301417
32.65539704223188,11.91885970932454,35.71626915951701,2.1596760229888288
32.054261851184755,13.149669557991398,37.65040020345744,4.1956144126751305
33.22877226969563,12.685393899848076,36.04898625036686,2.139403004485981
32.077590044329135,10.347876945661575,39.04515569638811,3.43455972254092
33.981005579787784,9.316289204373824,36.91495154541398,2.8684281816397523
34.17951756796679,12.581547729914536,35.444264696393994,3.137068975480682
32.60273898042012,11.764447589452988,37.922703809566,3.5258064121952244
32.03054971621298,12.644202118863696,38.00182746752369,5.038107493844868
33.100357750772915,11.832112231483734,36.841491638054855,3.6122391519937
32.99059904291544,10.441235061603203,35.93896250240334,2.895075162804356
34.385820292995376,12.729719510423308,36.232109802584205,5.705940716620838
34.357196268204405,9.477777607959723,37.90601452014432,5.0470225513951
33.70511279750195,10.163179060052556,37.76304108154524,4.778973636034998
32.40429504598358,11.608997936221536,38.11045690682496,2.96655888465992
31.829346455921133,11.268259230574026,36.9569654250941,2.6689197733345025
31.366212167187687,11.163159542913276,37.088319364334765,3.620354588804087
31.447446494127817,10.101632204781014,38.04345265084127,4.238296188412728
33.58294683702328,12.76153127820102,36.90818962373682,2.4793398232086954
32.39742194430904,12.055340161330117,37.68546548721554,3.506967573635258
35.03744996157605,11.935934966559184,35.78392374450292,3.310150346576856
32.78494023263413,12.451200012438312,36.66579136924871,3.535802467873828
33.9717220376126,12.284467067067208,38.29572526401705,1.1304769604319769
33.38599019075222,12.782171794760185,35.55077226680613,3.2287176862706497
33.556555671402755,12.960307128914414,37.951946317735135,3.3459223210048927
33.58737339024554,9.95399500605983,37.34573893439929,3.2156668270219866
34.18818406101828,13.130021664776669,35.42933438847124,3.7905521368804433
33.59396354804201,11.520566788562215,36.18913179541947,3.5612152714310823
33.236265721508744,10.972554314292411,34.57402758718963,2.931619534651152
33.20891970058922,13.53191346185937,38.95246252162795,3.0465406206892376
33.63781167586591,12.039502370469922,34.48718474774243,2.739200466766662
33.59048580327403,10.942069621017652,36.17049420248099,2.783963128204522
34.195508030962635,12.664192622515646,37.02715036476952,4.330407444211276
35.86023651335309,11.730661394277831,36.8821490815068,3.41620997759013
33.48193057257537,11.918670307379347,37.31770494919684,3.3363393820041853
33.25823783380398,11.514949066574868,37.128039498322295,4.662845304002564
32.319857972167306,12.418113202231622,36.155336204959546,3.222080766760957
32.43083857908201,13.887275413385504,38.38195597213616,3.772969024644708
31.44597248275779,12.846499067474369,37.86921693600857,3.420149530164856
35.74266980593494,10.889828283005029,35.565436237139735,6.115198945760052
34.012619460656374,12.914570094327916,36.04620351842453,3.488029991222591
34.14039342796294,11.568526641744768,38.918748541019504,4.082855278762214
32.37798965892753,11.971750786570595,37.19936752783635,2.8296995751470893
33.17233109074306,13.07869243953642,37.329818625212354,5.405406467229508
33.24732220295966,11.956426484854196,36.5173461200418,3.451750709833103
33.59891333929404,13.252737094184228,37.30596141998359,2.935577273740486
33.08529799058909,13.093537281195058,38.31564796064117,4.75036007144446
32.278443347919655,12.527471744522868,36.688366542504845,3.5314023030588984
33.441553044751224,11.235968954252517,37.05261630809583,3.904479379627935
32.86530120924307,12.074830167957376,35.56917031744619,2.3990797897904117
31.52619789823981,12.045331979699332,38.50588332918249,2.847709026474498
33.000849640152055,11.230743306761044,36.99529016635977,3.781703565104839
32.088380630448206,11.90784409977911,35.18912244437772,4.34977841863416
33.26544447284578,13.05221038516131,38.77566529611688,4.574287716419565
32.992573196692234,13.004362005673078,36.98504141740091,4.620416384895069
33.86318870719846,11.52352268106905,35.9380452301724,3.0130325004194374
32.59209322575472,10.314717921893896,36.72902940108787,4.791108744558267
32.381034590963445,12.433128529733452,37.62690680204789,4.334001444341368
31.517121802506228,10.745188554182882,38.79123468689964,1.4288238768282668
33.45430192604019,11.016755636715027,37.6373109611636,4.137000388171067
32.21552741998912,12.216854693359824,36.95395970110429,2.910530822492482
31.673915503274955,12.329147021418828,37.07437106706513,3.982462318955639
33.717554613005134,10.8069660677747,36.01231723045213,3.701229217020273
33.21547157476038,12.135101396955722,37.14209368933963,5.8405058759314255
31.574138022873235,12.94155572990243,36.72527682557127,4.560396067343641
33.89457038870139,13.300299363336556,36.393683855020775,4.4900020655598345
33.12869268643142,10.39845771308564,36.68339299807869,3.859817998874009
34.3703270461643,11.887800415781037,37.86144725932397,3.0466201888222324
34.08026009173408,11.591439703136588,36.456898410524325,4.652854446136777
31.42522688085481,13.27147504252467,37.23984661097634,4.022102909528949
33.62530726457669,12.988220598633102,39.67259095594186,3.9694177591077393
31.8627411090001,14.039867262521906,37.02226898591233,3.7382251733253336
33.29258730730077,11.906507762219915,38.42286529341121,3.37668749953603
33.74922777081331,11.13714030231066,38.40137368953426,4.595522708601322
